Date,Open,High,Low,Close,Adj Close,Volume,next1_Date,next2_Date,next1_Open,next2_Open,sma_200,sma_50,sma_200_pct,Volume_sma_20,atr,rsi,aroon,symbol,date,days,start
2024-04-02,884.48,900.94,876.2,894.52,894.52,43306400.0,2024-04-03,2024-04-04,884.84,904.06,540.37,782.0,1.5836480994501554,59636510.0,4.564459151276662,61.0,15.0,nvda,2024-04-02,59.0,2024-01-05
2024-04-02,78.72,81.28,77.16,80.77,80.77,6930200.0,2024-04-03,2024-04-04,80.0,87.62,45.06,67.22,2.1799576570218773,8080965.0,4.7047170979324004,68.0,55.0,vrt,2024-04-02,54.0,2024-01-12
2024-04-02,115.83,116.04,112.36,114.2,114.2,2025400.0,2024-04-03,2024-04-04,113.7,117.09,89.96,108.65,0.7434108527131782,1817705.0,2.635726795096322,55.0,50.0,phm,2024-04-02,0.0,2024-04-02
2024-04-02,119.61,125.14,119.61,123.27,123.27,1356600.0,2024-04-03,2024-04-04,123.28,126.34,91.53,104.38,0.8160714285714286,660655.0,2.9366431410724427,69.0,95.0,wfrd,2024-04-02,0.0,2024-04-02
2024-04-02,201.54,201.54,196.15,199.75,199.75,1216000.0,2024-04-03,2024-04-04,198.31,206.64,150.84,190.74,0.9220183486238531,1153310.0,2.9987484355444307,54.0,40.0,bldr,2024-04-02,0.0,2024-04-02
2024-04-03,113.7,115.74,113.51,115.62,115.62,1461000.0,2024-04-04,2024-04-05,117.09,114.1,90.16,108.78,0.7415491597450259,1785940.0,2.5601107074900535,57.0,50.0,phm,2024-04-03,1.0,2024-04-02
2024-04-03,137.2,139.31,136.92,138.49,138.49,1687300.0,2024-04-04,2024-04-05,139.95,137.0,108.79,126.29,0.7680806110840241,2545675.0,2.36840205068958,64.0,70.0,rcl,2024-04-03,6.0,2024-03-25
2024-04-03,11.86,11.98,11.72,11.91,11.91,16522700.0,2024-04-04,2024-04-05,11.98,11.79,8.58,10.7,0.7690721649484538,27336805.0,2.5188916876574305,64.0,55.0,nu,2024-04-03,2.0,2024-04-01
2024-04-03,21.27,21.36,21.26,21.34,21.34,1479800.0,2024-04-04,2024-04-05,21.34,21.32,6.73,13.35,0.9507246376811593,4140125.0,4.311152764761013,79.0,35.0,fusn,2024-04-03,7.0,2024-03-22
2024-04-03,44.39,45.19,44.15,44.76,44.76,8259200.0,2024-04-04,2024-04-05,45.32,45.31,34.2,42.71,0.9745958429561201,10736205.0,4.021447721179626,55.0,60.0,dkng,2024-04-03,9.0,2024-03-20
2024-04-03,69.76,73.68,69.51,72.86,72.86,7316600.0,2024-04-04,2024-04-05,73.1,71.95,41.96,57.53,1.5353474320241691,4352300.0,4.090035684875103,69.0,55.0,app,2024-04-03,29.0,2024-02-21
2024-04-03,80.0,85.83,79.8,85.35,85.35,8018000.0,2024-04-04,2024-04-05,87.62,82.6,45.37,67.86,2.1905766526019685,8166665.0,4.616285881663738,73.0,55.0,vrt,2024-04-03,55.0,2024-01-12
2024-04-03,66.51,70.18,66.51,70.15,70.15,1082000.0,2024-04-04,2024-04-05,71.48,69.87,42.65,57.7,0.9546287809349221,898185.0,2.8510334996436204,78.0,80.0,ftai,2024-04-03,0.0,2024-04-03
2024-04-03,91.89,95.13,91.24,93.78,93.78,1093200.0,2024-04-04,2024-04-05,95.29,94.72,55.2,82.45,1.6512968299711814,1127805.0,4.72382171038601,60.0,40.0,mod,2024-04-03,0.0,2024-04-03
2024-04-03,81.56,84.31,80.82,82.4,82.4,2133300.0,2024-04-04,2024-04-05,84.0,81.32,46.44,66.68,2.6624605678233437,4649550.0,6.480582524271844,58.0,35.0,cvna,2024-04-03,0.0,2024-04-03
2024-04-04,139.95,141.7,134.69,135.04,135.04,4200200.0,2024-04-05,2024-04-08,137.0,137.12,108.99,126.49,0.7635922330097087,2670570.0,2.584419431279621,58.0,95.0,rcl,2024-04-04,7.0,2024-03-25
2024-04-04,11.98,12.13,11.78,11.79,11.79,19009000.0,2024-04-05,2024-04-08,11.79,12.07,8.6,10.75,0.7695473251028804,26944080.0,2.6293469041560646,61.0,45.0,nu,2024-04-04,3.0,2024-04-01
2024-04-04,71.48,71.87,69.96,70.04,70.04,1894200.0,2024-04-05,2024-04-08,69.87,73.07,42.85,58.1,0.9584095063985376,971110.0,2.9268989149057676,77.0,85.0,ftai,2024-04-04,1.0,2024-04-03
2024-04-04,21.34,21.55,21.27,21.43,21.43,1171500.0,2024-04-05,2024-04-08,21.32,21.37,6.82,13.59,0.9710982658959539,4146545.0,4.106392907139524,80.0,70.0,fusn,2024-04-04,8.0,2024-03-22
2024-04-04,45.32,47.74,45.28,45.37,45.37,16472500.0,2024-04-05,2024-04-08,45.31,47.2,34.31,42.86,0.9763824884792629,11170430.0,4.077584306810668,56.0,60.0,dkng,2024-04-04,10.0,2024-03-20
2024-04-04,73.1,75.83,72.49,72.78,72.78,4692300.0,2024-04-05,2024-04-08,71.95,77.18,42.2,58.1,1.5513905683192264,4368210.0,4.122011541632316,69.0,85.0,app,2024-04-04,30.0,2024-02-21
2024-04-04,95.29,99.27,93.61,94.79,94.79,1194700.0,2024-04-05,2024-04-08,94.72,98.65,55.52,82.98,1.6564593301435409,1143755.0,4.73678658086296,61.0,40.0,mod,2024-04-04,1.0,2024-04-03
2024-04-04,87.62,88.69,80.58,80.69,80.69,11498400.0,2024-04-05,2024-04-08,82.6,85.42,45.66,68.4,2.1974789915966384,8450100.0,5.167926632792168,63.0,85.0,vrt,2024-04-04,56.0,2024-01-12
2024-04-04,516.42,530.0,510.58,510.92,510.92,26476300.0,2024-04-05,2024-04-08,516.86,529.28,356.37,474.68,1.0958009880028228,14139075.0,2.875205511626086,61.0,85.0,meta,2024-04-04,0.0,2024-04-04
2024-04-04,50.2,51.12,47.86,48.07,48.07,2926200.0,2024-04-05,2024-04-08,48.57,50.25,28.0,41.42,1.4369016536118364,2111835.0,4.368629082587893,62.0,55.0,cls,2024-04-04,0.0,2024-04-04
2024-04-05,137.0,137.16,134.56,136.02,136.02,1916600.0,2024-04-08,2024-04-09,137.12,137.64,109.18,126.7,0.7586984536082475,2648835.0,2.477576826937215,59.0,90.0,rcl,2024-04-05,8.0,2024-03-25
2024-04-05,11.79,12.11,11.79,11.98,11.98,16046900.0,2024-04-08,2024-04-09,12.07,12.06,8.62,10.81,0.7663934426229506,26509450.0,2.5876460767946576,64.0,45.0,nu,2024-04-05,4.0,2024-04-01
2024-04-05,69.87,73.54,69.43,72.72,72.72,1135300.0,2024-04-08,2024-04-09,73.07,71.68,43.06,58.53,0.9617312072892941,1000855.0,3.039053905390539,80.0,90.0,ftai,2024-04-05,2.0,2024-04-03
2024-04-05,45.31,47.34,45.05,47.2,47.2,12982300.0,2024-04-08,2024-04-09,47.2,45.39,34.42,43.03,0.9770246984491673,11425150.0,4.0042372881355925,61.0,60.0,dkng,2024-04-05,11.0,2024-03-20
2024-04-05,21.32,21.44,20.97,21.32,21.32,4513300.0,2024-04-08,2024-04-09,21.37,21.31,6.9,13.82,0.9884726224783862,4309465.0,4.127579737335835,79.0,70.0,fusn,2024-04-05,9.0,2024-03-22
2024-04-05,516.86,530.7,514.41,527.34,527.34,19242000.0,2024-04-08,2024-04-09,529.28,522.23,357.58,477.41,1.0953999414005273,14171855.0,2.7477528729093184,66.0,90.0,meta,2024-04-05,1.0,2024-04-04
2024-04-05,48.57,49.61,48.13,49.39,49.39,1833600.0,2024-04-08,2024-04-09,50.25,49.4,28.18,41.79,1.4461805555555558,2107765.0,4.292366875885807,65.0,55.0,cls,2024-04-05,1.0,2024-04-04
2024-04-05,71.95,75.85,70.83,74.79,74.79,4150800.0,2024-04-08,2024-04-09,77.18,78.3,42.46,58.73,1.5671100362756953,4361575.0,4.2786468779248565,71.0,90.0,app,2024-04-05,31.0,2024-02-21
2024-04-05,82.6,85.41,81.8,85.34,85.34,7970700.0,2024-04-08,2024-04-09,85.42,84.25,45.97,69.05,2.205718270571827,8578950.0,5.050386688539957,67.0,85.0,vrt,2024-04-05,57.0,2024-01-12
2024-04-05,81.32,84.6,80.91,83.84,83.84,2173200.0,2024-04-08,2024-04-09,85.72,83.84,47.03,68.26,2.7355043685464655,4448735.0,6.357347328244274,59.0,35.0,cvna,2024-04-05,0.0,2024-04-05
2024-04-08,137.12,139.5,136.52,138.29,138.29,1596200.0,2024-04-09,2024-04-10,137.64,131.65,109.39,126.91,0.754169339320077,2606120.0,2.42244558536409,62.0,85.0,rcl,2024-04-08,9.0,2024-03-25
2024-04-08,12.07,12.15,11.98,11.99,11.99,11290400.0,2024-04-09,2024-04-10,12.06,11.67,8.64,10.87,0.766871165644172,24270330.0,2.4186822351959965,64.0,40.0,nu,2024-04-08,5.0,2024-04-01
2024-04-08,47.2,47.44,45.22,45.51,45.51,10143300.0,2024-04-09,2024-04-10,45.39,44.47,34.52,43.17,0.978223495702006,11416240.0,4.152933421226105,55.0,60.0,dkng,2024-04-08,12.0,2024-03-20
2024-04-08,529.28,531.49,518.89,519.25,519.25,13260600.0,2024-04-09,2024-04-10,522.23,509.29,358.77,479.93,1.0952520002336041,13906125.0,2.678863745787193,62.0,95.0,meta,2024-04-08,2.0,2024-04-04
2024-04-08,50.25,50.51,48.55,49.43,49.43,1590500.0,2024-04-09,2024-04-10,49.4,45.75,28.35,42.15,1.4566724436741771,2054840.0,4.1472789803762895,65.0,55.0,cls,2024-04-08,2.0,2024-04-04
2024-04-08,77.18,78.29,75.05,78.05,78.05,3907400.0,2024-04-09,2024-04-10,78.3,74.71,42.73,59.4,1.5849969751966118,4363980.0,4.125560538116592,74.0,95.0,app,2024-04-08,32.0,2024-02-21
2024-04-08,85.42,86.0,82.25,84.15,84.15,6525000.0,2024-04-09,2024-04-10,84.25,80.13,46.28,69.66,2.213888888888889,8525130.0,5.026737967914439,65.0,85.0,vrt,2024-04-08,58.0,2024-01-12
2024-04-08,85.72,86.86,82.64,82.67,82.67,2049600.0,2024-04-09,2024-04-10,83.84,80.05,47.32,69.09,2.7705179282868526,3966180.0,6.036046933591387,57.0,35.0,cvna,2024-04-08,1.0,2024-04-05
2024-04-08,42.46,43.94,42.21,43.8,43.8,1081200.0,2024-04-09,2024-04-10,42.95,43.08,30.23,37.06,0.852328431372549,633270.0,3.4018264840182653,70.0,45.0,vist,2024-04-08,0.0,2024-04-08
2024-04-08,887.0,888.3,867.32,871.33,871.33,28322000.0,2024-04-09,2024-04-10,874.42,839.26,549.26,803.5,1.5577908168017136,52850685.0,4.112104483949824,56.0,50.0,nvda,2024-04-08,0.0,2024-04-08
2024-04-09,137.64,138.12,129.69,133.18,133.18,3917100.0,2024-04-10,2024-04-11,131.65,130.89,109.57,127.11,0.7492017879948913,2701410.0,2.7481603844421088,53.0,80.0,rcl,2024-04-09,10.0,2024-03-25
2024-04-09,12.06,12.09,11.75,11.82,11.82,15951900.0,2024-04-10,2024-04-11,11.67,11.64,8.66,10.91,0.7673469387755101,23164670.0,2.3688663282571913,60.0,35.0,nu,2024-04-09,6.0,2024-04-01
2024-04-09,45.39,45.65,44.48,45.54,45.54,7170700.0,2024-04-10,2024-04-11,44.47,44.92,34.62,43.31,0.9782857142857142,11404540.0,4.1062801932367154,55.0,45.0,dkng,2024-04-09,13.0,2024-03-20
2024-04-09,522.23,525.87,506.74,516.9,516.9,10881400.0,2024-04-10,2024-04-11,509.29,521.11,359.93,482.39,1.094320958920051,13428780.0,2.586573805378216,61.0,65.0,meta,2024-04-09,3.0,2024-04-04
2024-04-09,49.4,49.43,46.05,47.05,47.05,2837800.0,2024-04-10,2024-04-11,45.75,46.32,28.51,42.45,1.4662629757785468,1982685.0,4.293304994686504,58.0,55.0,cls,2024-04-09,3.0,2024-04-04
2024-04-09,78.3,79.55,75.33,76.52,76.52,4198000.0,2024-04-10,2024-04-11,74.71,77.21,42.99,60.05,1.6007259528130673,4353040.0,4.208050182958704,70.0,95.0,app,2024-04-09,33.0,2024-02-21
2024-04-09,84.25,84.37,78.93,81.8,81.8,10241900.0,2024-04-10,2024-04-11,80.13,85.74,46.57,70.23,2.2206085753803593,8449555.0,5.293398533007335,61.0,80.0,vrt,2024-04-09,59.0,2024-01-12
2024-04-09,83.84,84.55,80.48,83.68,83.68,2622900.0,2024-04-10,2024-04-11,80.05,79.91,47.62,69.93,2.803514376996805,3848470.0,5.771988527724665,58.0,35.0,cvna,2024-04-09,2.0,2024-04-05
2024-04-09,128.06,128.53,122.19,127.34,127.34,1143500.0,2024-04-10,2024-04-11,124.57,125.76,86.12,117.68,1.337676438653637,1014915.0,2.7014292445421706,62.0,20.0,xpo,2024-04-09,0.0,2024-04-09
2024-04-09,97.13,97.25,89.57,91.46,91.46,1196800.0,2024-04-10,2024-04-11,88.6,92.51,56.47,84.86,1.6699763593380617,1096795.0,4.854581237699541,54.0,35.0,mod,2024-04-09,0.0,2024-04-09
2024-04-10,11.67,11.75,11.45,11.57,11.57,19711600.0,2024-04-11,2024-04-12,11.64,11.44,8.68,10.96,0.7642276422764227,22148735.0,2.420051858254106,55.0,30.0,nu,2024-04-10,7.0,2024-04-01
2024-04-10,44.47,45.92,44.47,44.98,44.98,7650900.0,2024-04-11,2024-04-12,44.92,44.64,34.72,43.41,0.9783475783475781,11367395.0,4.2018674966651846,54.0,45.0,dkng,2024-04-10,14.0,2024-03-20
2024-04-10,509.29,522.56,505.8,519.83,519.83,11418500.0,2024-04-11,2024-04-12,521.11,517.75,361.09,484.76,1.0931540200568084,13227295.0,2.552757632302868,62.0,65.0,meta,2024-04-10,4.0,2024-04-04
2024-04-10,45.75,47.12,45.18,46.06,46.06,1542200.0,2024-04-11,2024-04-12,46.32,45.0,28.67,42.72,1.473684210526316,1949595.0,4.4072948328267465,55.0,55.0,cls,2024-04-10,4.0,2024-04-04
2024-04-10,74.71,77.53,74.32,76.34,76.34,2924200.0,2024-04-11,2024-04-12,77.21,77.5,43.26,60.64,1.6186440677966103,4301875.0,4.335865863243385,70.0,90.0,app,2024-04-10,34.0,2024-02-21
2024-04-10,88.6,92.53,86.2,92.04,92.04,1047000.0,2024-04-11,2024-04-12,92.51,92.09,56.78,85.38,1.6745171926519076,1100010.0,4.943502824858757,55.0,30.0,mod,2024-04-10,1.0,2024-04-09
2024-04-10,80.13,85.39,79.31,84.77,84.77,8810800.0,2024-04-11,2024-04-12,85.74,84.63,46.88,70.83,2.228650137741047,8506960.0,5.131532381738822,64.0,75.0,vrt,2024-04-10,60.0,2024-01-12
2024-04-10,80.05,83.28,78.65,80.52,80.52,3588300.0,2024-04-11,2024-04-12,79.91,78.65,47.91,70.64,2.842020850040096,3780785.0,5.961251862891207,54.0,35.0,cvna,2024-04-10,3.0,2024-04-05
2024-04-10,121.19,126.07,121.1,123.37,123.37,5945000.0,2024-04-11,2024-04-12,123.61,121.49,75.8,103.57,0.8384671355808877,8947745.0,4.450028369944071,61.0,60.0,dell,2024-04-10,0.0,2024-04-10
2024-04-10,69.52,71.18,68.45,70.44,70.44,1200200.0,2024-04-11,2024-04-12,70.4,71.08,43.68,59.63,0.9737912336195211,1051470.0,3.3503691084611016,72.0,80.0,ftai,2024-04-10,0.0,2024-04-10
2024-04-11,123.61,125.78,123.14,124.04,124.04,5058300.0,2024-04-12,2024-04-15,121.49,119.0,76.16,104.36,0.8445144102688302,8842560.0,4.337310544985488,62.0,60.0,dell,2024-04-11,1.0,2024-04-10
2024-04-11,44.92,45.77,44.15,45.44,45.44,5145200.0,2024-04-12,2024-04-15,44.64,44.76,34.82,43.51,0.9795338260375213,11207535.0,4.181338028169014,55.0,45.0,dkng,2024-04-11,15.0,2024-03-20
2024-04-11,521.11,523.86,517.29,523.16,523.16,10369500.0,2024-04-12,2024-04-15,517.75,516.72,362.31,487.23,1.0930675909878684,13141235.0,2.50401406835385,63.0,65.0,meta,2024-04-11,5.0,2024-04-04
2024-04-11,46.32,46.44,45.34,46.02,46.02,1373900.0,2024-04-12,2024-04-15,45.0,45.3,28.83,42.98,1.4832041343669249,1923960.0,4.36766623207301,55.0,55.0,cls,2024-04-11,5.0,2024-04-04
2024-04-11,77.21,78.88,75.22,78.24,78.24,2777200.0,2024-04-12,2024-04-15,77.5,74.34,43.53,61.36,1.63498789346247,4261145.0,4.307259713701432,72.0,80.0,app,2024-04-11,35.0,2024-02-21
2024-04-11,85.74,88.25,84.94,86.34,86.34,8896300.0,2024-04-12,2024-04-15,84.63,85.5,47.19,71.42,2.236625514403292,8510630.0,5.061385221218439,66.0,65.0,vrt,2024-04-11,61.0,2024-01-12
2024-04-11,79.91,81.48,76.92,80.44,80.44,4827300.0,2024-04-12,2024-04-15,78.65,74.72,48.21,71.36,2.8879032258064514,3868435.0,5.967180507210343,54.0,35.0,cvna,2024-04-11,4.0,2024-04-05
2024-04-11,1332.68,1391.87,1323.65,1382.46,1382.46,3171300.0,2024-04-12,2024-04-15,1352.01,1370.0,1026.76,1296.8,0.7407137407815545,3102965.0,3.36935607540182,59.0,55.0,avgo,2024-04-11,0.0,2024-04-11
2024-04-11,15.0,15.2,14.69,15.02,15.02,1957100.0,2024-04-12,2024-04-15,14.97,14.75,9.37,15.01,0.9359504132231404,2322410.0,4.727030625832223,55.0,65.0,oscr,2024-04-11,0.0,2024-04-11
2024-04-11,21.36,21.41,21.32,21.36,21.36,3827600.0,2024-04-12,2024-04-15,21.35,21.32,7.24,14.64,1.0626780626780628,4502260.0,3.604868913857678,79.0,70.0,fusn,2024-04-11,0.0,2024-04-11
2024-04-12,1352.01,1366.51,1336.62,1344.07,1344.07,2778000.0,2024-04-15,2024-04-16,1370.0,1315.38,1029.24,1300.08,0.7399624702043854,3051720.0,3.541482214467997,55.0,55.0,avgo,2024-04-12,1.0,2024-04-11
2024-04-12,121.49,122.35,117.61,117.76,117.76,7489800.0,2024-04-15,2024-04-16,119.0,116.66,76.5,105.06,0.8496131528046422,8813560.0,4.568614130434782,55.0,60.0,dell,2024-04-12,2.0,2024-04-10
2024-04-12,44.64,45.04,44.07,44.22,44.22,6668300.0,2024-04-15,2024-04-16,44.76,44.4,34.91,43.62,0.9790249433106573,11220670.0,4.319312528267752,51.0,40.0,dkng,2024-04-12,16.0,2024-03-20
2024-04-12,517.75,520.19,509.33,511.9,511.9,11944900.0,2024-04-15,2024-04-16,516.72,498.11,363.44,489.66,1.092102233479162,13107480.0,2.5669075991404573,58.0,65.0,meta,2024-04-12,6.0,2024-04-04
2024-04-12,45.0,45.68,44.33,44.74,44.74,1691300.0,2024-04-15,2024-04-16,45.3,43.9,28.98,43.19,1.4918314703353395,1943905.0,4.514975413500223,52.0,55.0,cls,2024-04-12,6.0,2024-04-04
2024-04-12,77.5,78.04,74.49,75.57,75.57,2561300.0,2024-04-15,2024-04-16,74.34,70.81,43.78,62.05,1.650121065375303,4195665.0,4.591769220590182,66.0,80.0,app,2024-04-12,36.0,2024-02-21
2024-04-12,84.63,86.74,83.51,83.89,83.89,5867300.0,2024-04-15,2024-04-16,85.5,80.45,47.49,71.97,2.24606971975393,8313190.0,5.22112289903445,61.0,65.0,vrt,2024-04-12,62.0,2024-01-12
2024-04-12,71.77,72.37,68.86,69.74,69.74,4248600.0,2024-04-15,2024-04-16,70.83,68.37,39.49,58.12,0.6747243426632741,6224250.0,4.975623745339834,60.0,65.0,vst,2024-04-12,0.0,2024-04-12
2024-04-12,139.74,139.86,137.2,138.38,138.38,1997200.0,2024-04-15,2024-04-16,139.02,133.05,97.51,127.99,0.6774471013246173,2726015.0,2.984535337476514,59.0,30.0,dash,2024-04-12,0.0,2024-04-12
2024-04-12,301.0,303.36,299.0,300.45,300.45,1419800.0,2024-04-15,2024-04-16,302.72,291.13,191.76,260.13,0.7250809643756746,1753590.0,3.0787152604426695,70.0,65.0,spot,2024-04-12,0.0,2024-04-12
2024-04-15,139.02,140.37,131.91,132.9,132.9,2776500.0,2024-04-16,2024-04-17,133.05,136.07,97.79,128.5,0.680529300567108,2644285.0,3.2580887885628287,52.0,30.0,dash,2024-04-15,1.0,2024-04-12
2024-04-15,70.83,72.48,68.2,68.22,68.22,4413100.0,2024-04-16,2024-04-17,68.37,68.62,39.7,58.62,0.683630195080577,6022370.0,5.218411023160364,58.0,60.0,vst,2024-04-15,1.0,2024-04-12
2024-04-15,302.72,304.59,290.35,290.52,290.52,1944000.0,2024-04-16,2024-04-17,291.13,298.32,192.41,261.56,0.7270442509649044,1779185.0,3.3491670108770486,62.0,65.0,spot,2024-04-15,1.0,2024-04-12
2024-04-15,1370.0,1370.0,1306.0,1310.69,1310.69,2437000.0,2024-04-16,2024-04-17,1315.38,1343.11,1031.55,1302.29,0.7390754602468137,2729690.0,3.73314818912176,51.0,55.0,avgo,2024-04-15,2.0,2024-04-11
2024-04-15,119.0,122.5,117.27,117.81,117.81,6764100.0,2024-04-16,2024-04-17,116.66,122.62,76.83,105.7,0.854901014002897,8694070.0,4.643069348951702,56.0,60.0,dell,2024-04-15,3.0,2024-04-10
2024-04-15,516.72,518.53,497.28,500.23,500.23,13512900.0,2024-04-16,2024-04-17,498.11,503.1,364.51,491.77,1.0912794033275959,12326040.0,2.7327429382484056,53.0,65.0,meta,2024-04-15,7.0,2024-04-04
2024-04-15,45.3,45.92,44.18,44.35,44.35,1450100.0,2024-04-16,2024-04-17,43.9,45.76,29.13,43.35,1.5004291845493563,1892245.0,4.599774520856821,51.0,55.0,cls,2024-04-15,7.0,2024-04-04
2024-04-15,74.34,75.1,71.28,71.43,71.43,4107200.0,2024-04-16,2024-04-17,70.81,72.75,44.0,62.66,1.6650514839491213,4168565.0,5.03989920201596,58.0,75.0,app,2024-04-15,37.0,2024-02-21
2024-04-15,85.5,86.45,80.34,80.67,80.67,7638000.0,2024-04-16,2024-04-17,80.45,83.16,47.78,72.4,2.2547683923705724,8288630.0,5.6278666170819385,56.0,55.0,vrt,2024-04-15,63.0,2024-01-12
2024-04-15,127.37,128.91,122.47,123.37,123.37,1028600.0,2024-04-16,2024-04-17,122.98,118.0,87.53,120.77,1.3460198338247116,974495.0,2.90994569182135,55.0,20.0,xpo,2024-04-15,0.0,2024-04-15
2024-04-16,133.05,134.65,132.22,133.84,133.84,1887400.0,2024-04-17,2024-04-18,136.07,131.24,98.08,128.98,0.6843551433968744,2547465.0,3.1530185295875666,53.0,30.0,dash,2024-04-16,2.0,2024-04-12
2024-04-16,68.37,68.6,65.68,67.6,67.6,6553600.0,2024-04-17,2024-04-18,68.62,68.99,39.91,59.08,0.6925360474978794,6061455.0,5.310650887573964,56.0,55.0,vst,2024-04-16,2.0,2024-04-12
2024-04-16,291.13,300.93,289.01,298.08,298.08,1585700.0,2024-04-17,2024-04-18,298.32,294.78,193.11,263.07,0.7296014330497089,1814175.0,3.3615136876006444,65.0,65.0,spot,2024-04-16,2.0,2024-04-12
2024-04-16,1315.38,1336.32,1311.0,1329.06,1329.06,1892300.0,2024-04-17,2024-04-18,1343.11,1288.0,1033.89,1304.39,0.7381268597750619,2695620.0,3.660481844311017,53.0,55.0,avgo,2024-04-16,3.0,2024-04-11
2024-04-16,116.66,121.74,115.68,121.08,121.08,7596700.0,2024-04-17,2024-04-18,122.62,119.61,77.17,106.39,0.8604146576663454,8703715.0,4.633300297324084,58.0,55.0,dell,2024-04-16,4.0,2024-04-10
2024-04-16,498.11,504.77,497.11,499.76,499.76,9847900.0,2024-04-17,2024-04-18,503.1,499.82,365.6,492.27,1.0906959455595584,12230670.0,2.679286057307508,53.0,65.0,meta,2024-04-16,8.0,2024-04-04
2024-04-16,122.98,123.35,120.08,122.33,122.33,1341100.0,2024-04-17,2024-04-18,118.0,119.91,87.84,121.31,1.3461538461538463,994550.0,2.9673833074470695,53.0,20.0,xpo,2024-04-16,1.0,2024-04-15
2024-04-16,43.9,45.83,43.28,45.71,45.71,1442200.0,2024-04-17,2024-04-18,45.76,44.62,29.29,43.54,1.5098543273350469,1871340.0,4.528549551520455,54.0,55.0,cls,2024-04-16,8.0,2024-04-04
2024-04-16,70.81,73.29,70.45,72.32,72.32,2812100.0,2024-04-17,2024-04-18,72.75,71.47,44.24,63.19,1.6828380836870833,3931205.0,4.770464601769913,59.0,70.0,app,2024-04-16,38.0,2024-02-21
2024-04-16,80.45,83.36,79.59,82.36,82.36,6775600.0,2024-04-17,2024-04-18,83.16,82.59,48.07,72.81,2.261194029850746,7999510.0,5.415250121418165,58.0,55.0,vrt,2024-04-16,64.0,2024-01-12
2024-04-17,68.62,69.5,67.26,68.65,68.65,4546400.0,2024-04-18,2024-04-19,68.99,65.6,40.12,59.59,0.7007206443408223,5989770.0,5.214857975236708,58.0,50.0,vst,2024-04-17,3.0,2024-04-12
2024-04-17,298.32,300.05,293.27,293.58,293.58,1471300.0,2024-04-18,2024-04-19,294.78,284.8,193.77,264.48,0.7308619919606967,1834365.0,3.44028884801417,62.0,60.0,spot,2024-04-17,3.0,2024-04-12
2024-04-17,122.62,123.67,118.31,119.62,119.62,5346000.0,2024-04-18,2024-04-19,119.61,116.36,77.49,107.07,0.864533205004812,8572430.0,4.756729643872262,57.0,50.0,dell,2024-04-17,5.0,2024-04-10
2024-04-17,503.1,503.16,487.14,494.17,494.17,12193700.0,2024-04-18,2024-04-19,499.82,502.8,366.64,492.96,1.088759756167037,12295200.0,2.713641054697776,51.0,25.0,meta,2024-04-17,9.0,2024-04-04
2024-04-17,45.76,46.62,44.36,44.62,44.62,1529800.0,2024-04-18,2024-04-19,44.62,42.87,29.44,43.7,1.5183917878528659,1796045.0,4.5495293590318235,51.0,50.0,cls,2024-04-17,9.0,2024-04-04
2024-04-17,72.75,73.19,70.36,70.9,70.9,2394700.0,2024-04-18,2024-04-19,71.47,68.16,44.46,63.7,1.6961795027289268,3752855.0,4.753173483779972,56.0,40.0,app,2024-04-17,39.0,2024-02-21
2024-04-17,83.16,85.13,80.1,81.88,81.88,6168700.0,2024-04-18,2024-04-19,82.59,79.91,48.35,73.22,2.2668918918918917,7681305.0,5.483634587200783,58.0,50.0,vrt,2024-04-17,65.0,2024-01-12
2024-04-17,25.36,25.57,25.09,25.34,25.34,3451300.0,2024-04-18,2024-04-19,25.49,24.94,20.52,23.17,0.6195737963693764,4193255.0,2.6835043409629047,57.0,70.0,fti,2024-04-17,0.0,2024-04-17
2024-04-17,15.85,16.04,15.27,15.54,15.54,2036600.0,2024-04-18,2024-04-19,15.6,16.26,9.51,15.18,0.9487704918032787,2244270.0,5.083655083655084,57.0,85.0,oscr,2024-04-17,0.0,2024-04-17
2024-04-17,71.81,72.16,68.68,69.91,69.91,1022500.0,2024-04-18,2024-04-19,70.56,67.38,44.71,61.23,0.9924242424242424,996255.0,3.518809898440853,65.0,55.0,ftai,2024-04-17,0.0,2024-04-17
2024-04-18,25.49,25.82,25.06,25.16,25.16,3023500.0,2024-04-19,2024-04-22,24.94,25.1,20.56,23.3,0.6188976377952755,4166790.0,2.7424483306836245,56.0,45.0,fti,2024-04-18,1.0,2024-04-17
2024-04-18,294.78,296.8,288.67,289.2,289.2,2027200.0,2024-04-19,2024-04-22,284.8,280.97,194.41,265.62,0.7320919458303636,1856345.0,3.4647302904564317,59.0,35.0,spot,2024-04-18,4.0,2024-04-12
2024-04-18,119.61,119.65,115.51,118.37,118.37,5053700.0,2024-04-19,2024-04-22,116.36,115.0,77.81,107.78,0.8686359269932757,8345105.0,4.756272704232491,55.0,35.0,dell,2024-04-18,6.0,2024-04-10
2024-04-18,15.6,17.25,15.51,16.45,16.45,4770100.0,2024-04-19,2024-04-22,16.26,16.14,9.55,15.23,0.9529652351738245,2392645.0,5.106382978723404,62.0,90.0,oscr,2024-04-18,1.0,2024-04-17
2024-04-18,70.56,71.48,68.03,68.07,68.07,1117600.0,2024-04-19,2024-04-22,67.38,68.7,44.9,61.49,0.9955555555555555,1009000.0,3.5992360805053627,59.0,50.0,ftai,2024-04-18,1.0,2024-04-17
